participantId,appMode,interactionAt,interactionType,currentScenario,selectedId,recommendationShown
38vsTr4jwSxV,practice,1617929377376,init_app,-1,-1,False
38vsTr4jwSxV,practice,1617929427241,card_clicked,0,2,False
38vsTr4jwSxV,practice,1617929430116,save_selection,0,2,False
38vsTr4jwSxV,practice,1617929444365,close_app,-1,-1,False
38vsTr4jwSxV,movies,1617929769933,init_app,-1,-1,False
38vsTr4jwSxV,movies,1617929791563,get_recommendation,0,-1,True
38vsTr4jwSxV,movies,1617929803130,card_clicked,0,12,True
38vsTr4jwSxV,movies,1617929804801,save_selection,0,12,True
38vsTr4jwSxV,movies,1617929814923,card_clicked,1,6,False
38vsTr4jwSxV,movies,1617929816547,save_selection,1,6,False
38vsTr4jwSxV,movies,1617929821435,continue,1,-1,True
38vsTr4jwSxV,movies,1617929830466,card_clicked,2,37,False
38vsTr4jwSxV,movies,1617929831581,save_selection,2,37,False
38vsTr4jwSxV,movies,1617929848002,continue,2,-1,True
38vsTr4jwSxV,movies,1617929857897,card_clicked,3,48,False
38vsTr4jwSxV,movies,1617929859707,save_selection,3,48,False
38vsTr4jwSxV,movies,1617929868127,continue,3,-1,True
38vsTr4jwSxV,movies,1617929873773,get_recommendation,4,-1,True
38vsTr4jwSxV,movies,1617929883878,card_clicked,4,15,True
38vsTr4jwSxV,movies,1617929885115,save_selection,4,15,True
38vsTr4jwSxV,movies,1617929897223,card_clicked,5,40,False
38vsTr4jwSxV,movies,1617929901231,save_selection,5,40,False
38vsTr4jwSxV,movies,1617929908070,close_app,-1,-1,False
38vsTr4jwSxV,hiring,1617929927522,init_app,-1,-1,False
38vsTr4jwSxV,hiring,1617929964947,card_clicked,0,28,False
38vsTr4jwSxV,hiring,1617929965997,save_selection,0,28,False
38vsTr4jwSxV,hiring,1617929969754,continue,0,-1,True
38vsTr4jwSxV,hiring,1617929983607,card_clicked,1,4,False
38vsTr4jwSxV,hiring,1617929985408,save_selection,1,4,False
38vsTr4jwSxV,hiring,1617929990636,continue,1,-1,True
38vsTr4jwSxV,hiring,1617930002695,card_clicked,2,12,False
38vsTr4jwSxV,hiring,1617930004239,save_selection,2,12,False
38vsTr4jwSxV,hiring,1617930008994,continue,2,-1,True
38vsTr4jwSxV,hiring,1617930018494,card_clicked,3,18,False
38vsTr4jwSxV,hiring,1617930019633,save_selection,3,18,False
38vsTr4jwSxV,hiring,1617930025904,continue,3,-1,True
38vsTr4jwSxV,hiring,1617930036460,get_recommendation,4,-1,True
38vsTr4jwSxV,hiring,1617930039571,card_clicked,4,48,True
38vsTr4jwSxV,hiring,1617930040587,save_selection,4,48,True
38vsTr4jwSxV,hiring,1617930052406,get_recommendation,5,-1,True
38vsTr4jwSxV,hiring,1617930055103,card_clicked,5,45,True
38vsTr4jwSxV,hiring,1617930056089,save_selection,5,45,True
38vsTr4jwSxV,hiring,1617930057793,close_app,-1,-1,False
