participantId,appMode,interactionAt,interactionType,currentScenario,selectedId,recommendationShown
iswbEgz7w3KE,practice,1618195144650,init_app,-1,-1,False
iswbEgz7w3KE,practice,1618195193908,card_clicked,0,3,False
iswbEgz7w3KE,practice,1618195195805,save_selection,0,3,False
iswbEgz7w3KE,practice,1618195211800,close_app,-1,-1,False
iswbEgz7w3KE,movies,1618195587195,init_app,-1,-1,False
iswbEgz7w3KE,movies,1618195591578,card_clicked,0,2,False
iswbEgz7w3KE,movies,1618195592368,card_clicked,0,2,False
iswbEgz7w3KE,movies,1618195592815,card_clicked,0,12,False
iswbEgz7w3KE,movies,1618195593540,card_clicked,0,30,False
iswbEgz7w3KE,movies,1618195594533,card_clicked,0,31,False
iswbEgz7w3KE,movies,1618195595353,card_clicked,0,2,False
iswbEgz7w3KE,movies,1618195598140,card_clicked,0,12,False
iswbEgz7w3KE,movies,1618195598733,card_clicked,0,2,False
iswbEgz7w3KE,movies,1618195660368,get_recommendation,0,2,True
iswbEgz7w3KE,movies,1618195670197,card_clicked,0,12,True
iswbEgz7w3KE,movies,1618195673322,save_selection,0,12,True
iswbEgz7w3KE,movies,1618195689276,card_clicked,1,7,False
iswbEgz7w3KE,movies,1618195691417,save_selection,1,7,False
iswbEgz7w3KE,movies,1618195696554,continue,1,-1,True
iswbEgz7w3KE,movies,1618195701982,get_recommendation,2,-1,True
iswbEgz7w3KE,movies,1618195717391,card_clicked,2,37,True
iswbEgz7w3KE,movies,1618195727597,save_selection,2,37,True
iswbEgz7w3KE,movies,1618195770417,card_clicked,3,48,False
iswbEgz7w3KE,movies,1618195772941,get_recommendation,3,48,True
iswbEgz7w3KE,movies,1618195777498,save_selection,3,48,True
iswbEgz7w3KE,movies,1618195796165,card_clicked,4,10,False
iswbEgz7w3KE,movies,1618195797572,save_selection,4,10,False
iswbEgz7w3KE,movies,1618195800195,continue,4,-1,True
iswbEgz7w3KE,movies,1618195808269,get_recommendation,5,-1,True
iswbEgz7w3KE,movies,1618195815927,card_clicked,5,47,True
iswbEgz7w3KE,movies,1618195817110,save_selection,5,47,True
iswbEgz7w3KE,movies,1618195820717,close_app,-1,-1,False
iswbEgz7w3KE,hiring,1618195839703,init_app,-1,-1,False
iswbEgz7w3KE,hiring,1618195861305,card_clicked,0,8,False
iswbEgz7w3KE,hiring,1618195862240,card_clicked,0,15,False
iswbEgz7w3KE,hiring,1618195862922,card_clicked,0,8,False
iswbEgz7w3KE,hiring,1618195894877,card_clicked,0,28,False
iswbEgz7w3KE,hiring,1618195896108,save_selection,0,28,False
iswbEgz7w3KE,hiring,1618195900097,continue,0,-1,True
iswbEgz7w3KE,hiring,1618195928210,card_clicked,1,4,False
iswbEgz7w3KE,hiring,1618195929637,save_selection,1,4,False
iswbEgz7w3KE,hiring,1618195933356,continue,1,-1,True
iswbEgz7w3KE,hiring,1618195945630,card_clicked,2,12,False
iswbEgz7w3KE,hiring,1618195948083,save_selection,2,12,False
iswbEgz7w3KE,hiring,1618195966568,continue,2,-1,True
iswbEgz7w3KE,hiring,1618196002919,card_clicked,3,18,False
iswbEgz7w3KE,hiring,1618196007551,save_selection,3,18,False
iswbEgz7w3KE,hiring,1618196011702,continue,3,-1,True
iswbEgz7w3KE,hiring,1618196030528,card_clicked,4,48,False
iswbEgz7w3KE,hiring,1618196032011,save_selection,4,48,False
iswbEgz7w3KE,hiring,1618196034404,continue,4,-1,True
iswbEgz7w3KE,hiring,1618196045848,card_clicked,5,45,False
iswbEgz7w3KE,hiring,1618196047852,save_selection,5,45,False
iswbEgz7w3KE,hiring,1618196052626,close_app,-1,-1,False
