participantId,appMode,interactionAt,interactionType,currentScenario,selectedId,recommendationShown
db2aF23Z9hnH,practice,1617896248625,init_app,-1,-1,False
db2aF23Z9hnH,practice,1617896264702,card_clicked,0,3,False
db2aF23Z9hnH,practice,1617896269014,save_selection,0,3,False
db2aF23Z9hnH,practice,1617896274241,close_app,-1,-1,False
db2aF23Z9hnH,movies,1617898036116,init_app,-1,-1,False
db2aF23Z9hnH,movies,1617898052537,card_clicked,0,12,False
db2aF23Z9hnH,movies,1617898054230,get_recommendation,0,12,True
db2aF23Z9hnH,movies,1617898069735,save_selection,0,12,True
db2aF23Z9hnH,movies,1617898090124,card_clicked,1,6,False
db2aF23Z9hnH,movies,1617898097127,card_clicked,1,7,False
db2aF23Z9hnH,movies,1617898100448,save_selection,1,7,False
db2aF23Z9hnH,movies,1617898112934,continue,1,-1,True
db2aF23Z9hnH,movies,1617898119812,card_clicked,2,37,False
db2aF23Z9hnH,movies,1617898120887,get_recommendation,2,37,True
db2aF23Z9hnH,movies,1617898129364,save_selection,2,37,True
db2aF23Z9hnH,movies,1617898134689,card_clicked,3,48,False
db2aF23Z9hnH,movies,1617898137208,get_recommendation,3,48,True
db2aF23Z9hnH,movies,1617898142772,save_selection,3,48,True
db2aF23Z9hnH,movies,1617898152616,card_clicked,4,15,False
db2aF23Z9hnH,movies,1617898153552,save_selection,4,15,False
db2aF23Z9hnH,movies,1617898157933,continue,4,-1,True
db2aF23Z9hnH,movies,1617898171592,card_clicked,5,3,False
db2aF23Z9hnH,movies,1617898173706,get_recommendation,5,3,True
db2aF23Z9hnH,movies,1617898177362,save_selection,5,3,True
db2aF23Z9hnH,movies,1617898179418,close_app,-1,-1,False
db2aF23Z9hnH,hiring,1617898192964,init_app,-1,-1,False
db2aF23Z9hnH,hiring,1617898216982,card_clicked,0,28,False
db2aF23Z9hnH,hiring,1617898219216,get_recommendation,0,28,True
db2aF23Z9hnH,hiring,1617898222813,save_selection,0,28,True
db2aF23Z9hnH,hiring,1617898229446,card_clicked,1,1,False
db2aF23Z9hnH,hiring,1617898231174,get_recommendation,1,1,True
db2aF23Z9hnH,hiring,1617898233259,save_selection,1,1,True
db2aF23Z9hnH,hiring,1617898241316,card_clicked,2,9,False
db2aF23Z9hnH,hiring,1617898243449,save_selection,2,9,False
db2aF23Z9hnH,hiring,1617898249204,continue,2,-1,True
db2aF23Z9hnH,hiring,1617898251964,card_clicked,3,18,False
db2aF23Z9hnH,hiring,1617898256075,get_recommendation,3,18,True
db2aF23Z9hnH,hiring,1617898258538,save_selection,3,18,True
db2aF23Z9hnH,hiring,1617898264392,card_clicked,4,36,False
db2aF23Z9hnH,hiring,1617898265343,save_selection,4,36,False
db2aF23Z9hnH,hiring,1617898268590,continue,4,-1,True
db2aF23Z9hnH,hiring,1617898277356,card_clicked,5,45,False
db2aF23Z9hnH,hiring,1617898279283,get_recommendation,5,45,True
db2aF23Z9hnH,hiring,1617898281616,save_selection,5,45,True
db2aF23Z9hnH,hiring,1617898283379,close_app,-1,-1,False
