participantId,appMode,interactionAt,interactionType,currentScenario,selectedId,recommendationShown
fHevN3Wo38TA,practice,1617923702077,init_app,-1,-1,False
fHevN3Wo38TA,practice,1617923756344,card_clicked,0,2,False
fHevN3Wo38TA,practice,1617923760084,save_selection,0,2,False
fHevN3Wo38TA,practice,1617923776728,close_app,-1,-1,False
fHevN3Wo38TA,hiring,1617924052733,init_app,-1,-1,False
fHevN3Wo38TA,hiring,1617924075990,get_recommendation,0,-1,True
fHevN3Wo38TA,hiring,1617924092863,card_clicked,0,8,True
fHevN3Wo38TA,hiring,1617924098659,save_selection,0,8,True
fHevN3Wo38TA,hiring,1617924111320,card_clicked,1,4,False
fHevN3Wo38TA,hiring,1617924113211,save_selection,1,4,False
fHevN3Wo38TA,hiring,1617924119692,continue,1,-1,True
fHevN3Wo38TA,hiring,1617924130411,get_recommendation,2,-1,True
fHevN3Wo38TA,hiring,1617924140008,card_clicked,2,12,True
fHevN3Wo38TA,hiring,1617924141630,save_selection,2,12,True
fHevN3Wo38TA,hiring,1617924151104,card_clicked,3,18,False
fHevN3Wo38TA,hiring,1617924152303,save_selection,3,18,False
fHevN3Wo38TA,hiring,1617924159885,continue,3,-1,True
fHevN3Wo38TA,hiring,1617924165958,get_recommendation,4,-1,True
fHevN3Wo38TA,hiring,1617924181895,card_clicked,4,48,True
fHevN3Wo38TA,hiring,1617924182740,save_selection,4,48,True
fHevN3Wo38TA,hiring,1617924196437,card_clicked,5,45,False
fHevN3Wo38TA,hiring,1617924197417,save_selection,5,45,False
fHevN3Wo38TA,hiring,1617924204597,close_app,-1,-1,False
fHevN3Wo38TA,movies,1617924245967,init_app,-1,-1,False
fHevN3Wo38TA,movies,1617924278831,get_recommendation,0,-1,True
fHevN3Wo38TA,movies,1617924281220,card_clicked,0,12,True
fHevN3Wo38TA,movies,1617924282722,save_selection,0,12,True
fHevN3Wo38TA,movies,1617924295571,card_clicked,1,7,False
fHevN3Wo38TA,movies,1617924302037,save_selection,1,7,False
fHevN3Wo38TA,movies,1617924310224,continue,1,-1,True
fHevN3Wo38TA,movies,1617924334034,card_clicked,2,33,False
fHevN3Wo38TA,movies,1617924335610,save_selection,2,33,False
fHevN3Wo38TA,movies,1617924342978,continue,2,-1,True
fHevN3Wo38TA,movies,1617924367312,card_clicked,3,48,False
fHevN3Wo38TA,movies,1617924369145,save_selection,3,48,False
fHevN3Wo38TA,movies,1617924376991,continue,3,-1,True
fHevN3Wo38TA,movies,1617924385714,get_recommendation,4,-1,True
fHevN3Wo38TA,movies,1617924388214,card_clicked,4,15,True
fHevN3Wo38TA,movies,1617924389914,save_selection,4,15,True
fHevN3Wo38TA,movies,1617924405607,card_clicked,5,42,False
fHevN3Wo38TA,movies,1617924406484,save_selection,5,42,False
fHevN3Wo38TA,movies,1617924415404,close_app,-1,-1,False
