participantId,appMode,interactionAt,interactionType,currentScenario,selectedId,recommendationShown
Tcrfm9xpHN59,practice,1617898591054,init_app,-1,-1,False
Tcrfm9xpHN59,practice,1617898712919,card_clicked,0,2,False
Tcrfm9xpHN59,practice,1617898721459,save_selection,0,2,False
Tcrfm9xpHN59,practice,1617898731646,close_app,-1,-1,False
Tcrfm9xpHN59,movies,1617899790525,init_app,-1,-1,False
Tcrfm9xpHN59,movies,1617899797500,get_recommendation,0,-1,True
Tcrfm9xpHN59,movies,1617899815479,card_clicked,0,12,True
Tcrfm9xpHN59,movies,1617899816510,save_selection,0,12,True
Tcrfm9xpHN59,movies,1617899822580,card_clicked,1,26,False
Tcrfm9xpHN59,movies,1617899824756,save_selection,1,26,False
Tcrfm9xpHN59,movies,1617899833094,continue,1,-1,True
Tcrfm9xpHN59,movies,1617899843158,card_clicked,2,37,False
Tcrfm9xpHN59,movies,1617899847933,save_selection,2,37,False
Tcrfm9xpHN59,movies,1617899852205,continue,2,-1,True
Tcrfm9xpHN59,movies,1617899854837,get_recommendation,3,-1,True
Tcrfm9xpHN59,movies,1617899868557,card_clicked,3,48,True
Tcrfm9xpHN59,movies,1617899870150,save_selection,3,48,True
Tcrfm9xpHN59,movies,1617899879172,get_recommendation,4,-1,True
Tcrfm9xpHN59,movies,1617899881990,card_clicked,4,10,True
Tcrfm9xpHN59,movies,1617899887397,save_selection,4,10,True
Tcrfm9xpHN59,movies,1617899894670,card_clicked,5,40,False
Tcrfm9xpHN59,movies,1617899897253,save_selection,5,40,False
Tcrfm9xpHN59,movies,1617899907933,close_app,-1,-1,False
Tcrfm9xpHN59,hiring,1617899918698,init_app,-1,-1,False
Tcrfm9xpHN59,hiring,1617899934368,card_clicked,0,8,False
Tcrfm9xpHN59,hiring,1617899935511,save_selection,0,8,False
Tcrfm9xpHN59,hiring,1617899939565,continue,0,-1,True
Tcrfm9xpHN59,hiring,1617899948983,card_clicked,1,5,False
Tcrfm9xpHN59,hiring,1617899951238,save_selection,1,5,False
Tcrfm9xpHN59,hiring,1617899956262,continue,1,-1,True
Tcrfm9xpHN59,hiring,1617899957383,get_recommendation,2,-1,True
Tcrfm9xpHN59,hiring,1617899965038,card_clicked,2,9,True
Tcrfm9xpHN59,hiring,1617899965944,save_selection,2,9,True
Tcrfm9xpHN59,hiring,1617899969094,get_recommendation,3,-1,True
Tcrfm9xpHN59,hiring,1617899973862,card_clicked,3,13,True
Tcrfm9xpHN59,hiring,1617899976287,card_clicked,3,25,True
Tcrfm9xpHN59,hiring,1617899981999,save_selection,3,25,True
Tcrfm9xpHN59,hiring,1617899992504,card_clicked,4,35,False
Tcrfm9xpHN59,hiring,1617899994322,save_selection,4,35,False
Tcrfm9xpHN59,hiring,1617899997126,continue,4,-1,True
Tcrfm9xpHN59,hiring,1617900001214,get_recommendation,5,-1,True
Tcrfm9xpHN59,hiring,1617900003888,card_clicked,5,45,True
Tcrfm9xpHN59,hiring,1617900005007,save_selection,5,45,True
Tcrfm9xpHN59,hiring,1617900009905,close_app,-1,-1,False
